claim_row_id,policy_id,claim_amount,claim_count,exposure,area,vehicle_power,vehicle_age,driver_age,bonus_malus,vehicle_brand,fuel_type,density,region
17215,3184228,47.96,1.0,0.69,C,8.0,6.0,62.0,50.0,B2,Diesel,149.0,R24
17216,3161408,227.0,1.0,0.57,E,7.0,12.0,49.0,95.0,B2,Diesel,7403.0,R11
17217,3203110,162.86,1.0,0.56,B,5.0,11.0,64.0,50.0,B1,Diesel,51.0,R24
17218,3085814,408.56,1.0,1.0,A,6.0,5.0,49.0,50.0,B1,Diesel,41.0,R24
17219,3105789,65100.0,1.0,0.68,A,6.0,9.0,52.0,50.0,B2,Diesel,27.0,R24
17220,146097,1128.12,1.0,0.85,D,7.0,15.0,50.0,60.0,B4,Regular,1054.0,R24
17221,3105791,1204.0,1.0,0.17,D,10.0,14.0,54.0,72.0,B2,Diesel,1609.0,R11
17222,3123082,333.88,2.0,1.0,C,10.0,8.0,56.0,70.0,B13,Regular,292.0,R11
17223,3157114,1204.0,1.0,0.83,A,5.0,15.0,48.0,62.0,B2,Diesel,42.0,R24
17224,3198735,1204.0,1.0,1.0,E,9.0,3.0,55.0,62.0,B1,Regular,3997.0,R11
17225,126787,1128.12,1.0,1.0,A,6.0,3.0,61.0,64.0,B2,Diesel,17.0,R24
17226,3105745,1204.0,1.0,0.88,A,4.0,13.0,49.0,50.0,B2,Diesel,38.0,R24
17227,3156965,1204.0,1.0,1.0,A,6.0,1.0,39.0,71.0,B5,Diesel,21.0,R24
17228,3156945,575.4,1.0,0.75,B,6.0,10.0,52.0,68.0,B1,Diesel,69.0,R52
17229,46859,114.54,1.0,0.22,D,9.0,6.0,22.0,90.0,B1,Regular,1054.0,R24
17230,3162203,1204.0,1.0,0.45,D,7.0,9.0,32.0,80.0,B4,Diesel,1314.0,R24
17231,3147528,1204.0,1.0,0.23,C,6.0,2.0,22.0,85.0,B3,Diesel,293.0,R24
17232,3129935,92.13,1.0,0.52,A,10.0,10.0,45.0,56.0,B3,Regular,37.0,R11
17233,3162148,1204.0,1.0,0.33,B,5.0,4.0,23.0,100.0,B4,Regular,76.0,R24
17234,3171428,1204.0,2.0,0.15,D,5.0,20.0,21.0,100.0,B2,Regular,856.0,R24
17235,164644,2268.94,1.0,0.87,C,6.0,11.0,41.0,52.0,B1,Regular,376.0,R24
17236,3099378,1204.0,1.0,1.0,B,6.0,5.0,59.0,50.0,B2,Diesel,96.0,R72
17237,3162245,1695.66,1.0,0.75,D,5.0,6.0,27.0,100.0,B1,Diesel,856.0,R24
17238,3129839,1204.0,1.0,0.41,E,9.0,16.0,22.0,125.0,B2,Regular,2399.0,R24
17239,3171428,680.36,2.0,0.15,D,5.0,20.0,21.0,100.0,B2,Regular,856.0,R24
17240,3171456,1204.0,1.0,0.74,D,5.0,11.0,55.0,80.0,B5,Diesel,856.0,R24
17241,3129824,3706.74,1.0,0.4,B,6.0,2.0,59.0,50.0,B4,Diesel,96.0,R24
17242,3162259,1204.0,1.0,0.88,E,7.0,6.0,27.0,92.0,B5,Regular,2399.0,R24
17243,3099495,2486.55,1.0,1.0,D,4.0,10.0,34.0,54.0,B13,Regular,856.0,R24
17244,3171445,602.0,1.0,0.75,D,6.0,8.0,48.0,68.0,B2,Diesel,856.0,R24
17245,3162268,1204.0,1.0,0.81,E,9.0,4.0,34.0,73.0,B12,Regular,2928.0,R24
17246,3171467,1204.0,1.0,0.28,E,7.0,15.0,33.0,85.0,B3,Regular,2399.0,R24
17247,3099439,1204.0,1.0,1.0,D,7.0,6.0,58.0,62.0,B2,Regular,856.0,R24
17248,3083798,76.0,1.0,1.0,B,6.0,1.0,34.0,62.0,B1,Diesel,76.0,R82
17249,3082483,1204.0,1.0,1.0,D,5.0,13.0,37.0,59.0,B3,Regular,1601.0,R41
17250,3105294,2865.56,1.0,1.0,C,5.0,2.0,22.0,100.0,B2,Diesel,478.0,R41
17251,3074367,1291.06,1.0,0.52,C,7.0,12.0,57.0,50.0,B1,Regular,334.0,R41
17252,3065382,1204.0,1.0,0.43,E,7.0,16.0,50.0,50.0,B5,Diesel,3651.0,R41
17253,3065305,218.46,1.0,0.52,C,10.0,4.0,45.0,50.0,B3,Diesel,203.0,R41
17254,3060031,1323.0,1.0,0.06,C,6.0,9.0,34.0,62.0,B1,Diesel,153.0,R41
17255,3059946,208472.6,1.0,0.15,D,6.0,17.0,73.0,50.0,B2,Regular,1601.0,R41
17256,3096887,1204.0,1.0,1.0,D,6.0,12.0,39.0,50.0,B4,Regular,1501.0,R41
17257,3082547,1461.26,1.0,1.0,E,4.0,5.0,74.0,55.0,B2,Regular,2951.0,R41
17258,3159322,1204.0,1.0,0.84,D,8.0,4.0,56.0,62.0,B3,Regular,782.0,R41
17259,151518,1128.12,1.0,0.48,C,7.0,0.0,40.0,50.0,B6,Regular,308.0,R24
17260,3145064,898.11,1.0,0.44,D,6.0,12.0,25.0,100.0,B3,Diesel,1397.0,R41
17261,3144824,819.05,1.0,1.0,D,7.0,13.0,72.0,50.0,B2,Regular,537.0,R41
17262,3060017,530.88,1.0,0.21,C,8.0,12.0,34.0,50.0,B4,Regular,129.0,R41
17263,3074427,1204.0,1.0,0.97,D,4.0,6.0,58.0,50.0,B1,Regular,680.0,R41
17264,3096839,1204.0,1.0,1.0,D,7.0,4.0,80.0,50.0,B2,Regular,1601.0,R41
17265,3144971,778.91,1.0,0.22,C,6.0,7.0,46.0,50.0,B2,Diesel,122.0,R41
17266,3130600,602.0,1.0,1.0,C,7.0,2.0,45.0,50.0,B2,Regular,425.0,R41
17267,3082321,1204.0,1.0,1.0,D,6.0,9.0,73.0,50.0,B2,Diesel,1501.0,R41
17268,3086238,1204.0,1.0,1.0,C,5.0,8.0,51.0,50.0,B1,Diesel,121.0,R41
17269,3130518,1204.0,1.0,1.0,D,5.0,4.0,43.0,50.0,B2,Regular,586.0,R41
17270,82779,227.75,1.0,0.03,A,6.0,26.0,37.0,54.0,B1,Regular,12.0,R24
17271,3096912,2918.55,1.0,1.0,B,7.0,6.0,65.0,58.0,B1,Regular,93.0,R41
17272,3159470,1518.31,1.0,0.17,D,9.0,10.0,48.0,50.0,B11,Regular,1601.0,R41
17273,3065276,1204.0,1.0,0.41,D,5.0,10.0,70.0,50.0,B2,Regular,1601.0,R41
17274,3159450,111.2,1.0,1.0,D,5.0,18.0,39.0,50.0,B2,Diesel,1002.0,R41
17275,46916,1128.12,1.0,1.0,C,5.0,4.0,55.0,58.0,B1,Regular,376.0,R24
17276,3117232,1391.71,1.0,0.25,C,5.0,19.0,31.0,54.0,B1,Regular,213.0,R42
17277,3082299,3848.76,1.0,0.39,E,5.0,12.0,78.0,50.0,B3,Regular,3651.0,R41
17278,154757,1128.12,1.0,1.0,D,6.0,2.0,29.0,80.0,B2,Diesel,1260.0,R54
17279,3060035,1204.0,1.0,1.0,D,7.0,5.0,69.0,50.0,B2,Regular,1601.0,R41
17280,3144926,298.23,1.0,0.36,A,6.0,10.0,52.0,50.0,B2,Diesel,38.0,R41
17281,3065257,1204.0,1.0,0.33,D,4.0,17.0,43.0,50.0,B1,Diesel,1397.0,R41
17282,3159478,489.16,1.0,0.88,D,7.0,14.0,43.0,67.0,B2,Regular,537.0,R41
17283,46553,1128.12,1.0,0.5,D,7.0,12.0,43.0,50.0,B1,Regular,1054.0,R24
17284,3096925,1204.0,1.0,0.96,C,5.0,7.0,49.0,50.0,B2,Regular,153.0,R41
17285,3096810,1204.0,1.0,1.0,C,6.0,9.0,80.0,50.0,B2,Regular,117.0,R41
17286,3117111,1278.0,1.0,1.0,D,5.0,3.0,36.0,63.0,B5,Diesel,1601.0,R41
17287,46620,35.92,1.0,0.5,C,6.0,13.0,49.0,50.0,B1,Diesel,376.0,R24
17288,3082384,746.74,1.0,1.0,C,5.0,3.0,69.0,50.0,B2,Regular,152.0,R41
17289,3117093,1204.0,1.0,0.54,D,10.0,13.0,53.0,50.0,B3,Regular,1601.0,R41
17290,3082421,1204.0,1.0,1.0,B,5.0,5.0,64.0,50.0,B6,Regular,83.0,R41
17291,46839,1128.12,1.0,0.75,A,7.0,7.0,29.0,60.0,B6,Diesel,43.0,R24
17292,3117224,1204.0,1.0,1.0,E,6.0,8.0,41.0,62.0,B6,Diesel,2951.0,R41
17293,3159473,979.46,1.0,0.65,D,14.0,8.0,40.0,59.0,B11,Regular,1601.0,R41
17294,3082266,563.6,1.0,1.0,A,5.0,6.0,42.0,50.0,B2,Regular,34.0,R41
17295,3059899,2057.8,1.0,1.0,D,6.0,10.0,81.0,50.0,B3,Diesel,586.0,R41
17296,46607,1128.12,1.0,1.0,A,6.0,13.0,47.0,50.0,B2,Diesel,20.0,R24
17297,3117273,602.0,1.0,0.55,E,5.0,5.0,28.0,60.0,B3,Regular,6465.0,R11
17298,21343,1128.12,1.0,0.52,B,7.0,3.0,51.0,56.0,B1,Diesel,71.0,R24
17299,3159491,1204.0,1.0,0.49,D,5.0,0.0,89.0,62.0,B1,Regular,1601.0,R41
17300,3130581,1204.0,1.0,1.0,C,7.0,10.0,44.0,50.0,B2,Diesel,490.0,R41
17301,3096955,66.37,1.0,0.98,D,6.0,4.0,63.0,50.0,B2,Diesel,1343.0,R41
17302,3060001,1204.0,1.0,1.0,D,6.0,12.0,74.0,62.0,B1,Regular,1002.0,R41
17303,3065040,1380.23,1.0,0.75,C,5.0,2.0,43.0,50.0,B3,Diesel,478.0,R41
17304,3065584,1204.0,1.0,1.0,C,7.0,3.0,72.0,50.0,B1,Regular,166.0,R41
17305,3059938,1204.0,1.0,1.0,C,7.0,22.0,50.0,50.0,B1,Diesel,203.0,R41
17306,3074474,7777.0,1.0,0.76,D,7.0,7.0,78.0,50.0,B5,Regular,1002.0,R41
17307,3082305,1204.0,1.0,1.0,D,7.0,9.0,68.0,50.0,B2,Regular,537.0,R41
17308,3074600,1204.0,1.0,1.0,D,5.0,17.0,62.0,50.0,B3,Regular,776.0,R41
17309,3159469,74.0,1.0,0.9,D,6.0,12.0,63.0,50.0,B1,Regular,1397.0,R41
17310,3159472,2081.89,1.0,0.65,D,6.0,0.0,57.0,50.0,B3,Diesel,1397.0,R41
17311,3159463,4038.34,1.0,0.95,D,5.0,11.0,74.0,50.0,B2,Diesel,1601.0,R41
17312,3159347,207.13,1.0,1.0,D,5.0,9.0,50.0,50.0,B1,Regular,1501.0,R41
17313,82737,513.78,1.0,0.65,B,7.0,0.0,37.0,65.0,B2,Diesel,59.0,R26
17314,3117050,1204.0,1.0,1.0,D,4.0,9.0,54.0,50.0,B2,Regular,537.0,R41
17315,3086282,1204.0,1.0,1.0,C,5.0,12.0,79.0,50.0,B1,Regular,203.0,R41
17316,3145003,493.57,1.0,0.68,B,7.0,4.0,62.0,50.0,B1,Regular,80.0,R41
17317,3082446,424.0,1.0,1.0,E,4.0,2.0,32.0,63.0,B2,Regular,3963.0,R91
17318,3074623,1204.0,1.0,1.0,D,7.0,6.0,72.0,50.0,B5,Regular,1601.0,R41
17319,3130630,1204.0,1.0,1.0,C,5.0,2.0,25.0,85.0,B3,Diesel,115.0,R41
17320,3159363,1204.0,1.0,1.0,A,9.0,5.0,51.0,88.0,B1,Diesel,38.0,R41
17321,3156265,1204.0,1.0,1.0,C,4.0,14.0,54.0,50.0,B2,Diesel,138.0,R82
17322,3156096,1204.0,2.0,0.41,D,7.0,14.0,50.0,50.0,B2,Regular,509.0,R82
17323,3102612,1799.32,2.0,1.0,C,5.0,4.0,29.0,57.0,B4,Diesel,242.0,R82
17324,3102534,3852.07,1.0,1.0,D,6.0,4.0,28.0,76.0,B3,Diesel,653.0,R82
17325,3078368,1127.41,1.0,0.47,C,7.0,4.0,56.0,50.0,B6,Regular,242.0,R82
17326,3078489,2319.24,1.0,0.2,C,4.0,12.0,40.0,57.0,B5,Regular,353.0,R82
17327,3156096,1204.0,2.0,0.41,D,7.0,14.0,50.0,50.0,B2,Regular,509.0,R82
17328,3078371,1204.0,2.0,1.0,C,9.0,8.0,35.0,64.0,B1,Regular,140.0,R82
17329,158437,1128.12,1.0,0.66,A,7.0,9.0,26.0,100.0,B2,Regular,26.0,R82
17330,3102505,1501.03,1.0,1.0,C,6.0,2.0,58.0,50.0,B2,Regular,140.0,R82
17331,3156247,41.26,1.0,0.33,D,5.0,13.0,22.0,125.0,B1,Regular,653.0,R82
17332,3078318,1052.45,1.0,1.0,C,6.0,2.0,48.0,50.0,B2,Regular,140.0,R82
17333,3156245,1771.0,1.0,0.29,D,5.0,16.0,22.0,100.0,B2,Regular,653.0,R82
17334,3156234,925.76,1.0,1.0,C,7.0,9.0,20.0,90.0,B11,Regular,242.0,R82
17335,3213220,97.38,1.0,0.88,E,12.0,4.0,43.0,50.0,B12,Diesel,5449.0,R82
17336,144923,1128.12,1.0,1.0,E,6.0,10.0,36.0,56.0,B5,Regular,4128.0,R52
17337,3156145,1204.0,1.0,1.0,B,5.0,4.0,65.0,50.0,B1,Regular,96.0,R82
17338,3078277,1204.0,1.0,0.0054794520547945,C,9.0,17.0,50.0,50.0,B10,Diesel,291.0,R82
17339,3163177,1204.0,1.0,0.49,C,4.0,2.0,22.0,100.0,B3,Regular,182.0,R82
17340,3078169,2000.0,1.0,1.0,C,7.0,6.0,44.0,50.0,B6,Diesel,242.0,R82
17341,3156342,381.68,1.0,0.83,C,6.0,2.0,54.0,50.0,B1,Diesel,138.0,R82
17342,3156288,316.09,1.0,1.0,C,7.0,9.0,38.0,50.0,B2,Diesel,291.0,R82
17343,3102541,1204.0,1.0,1.0,C,7.0,5.0,51.0,50.0,B2,Diesel,161.0,R82
17344,3102612,92.99,2.0,1.0,C,5.0,4.0,29.0,57.0,B4,Diesel,242.0,R82
17345,3163192,92.99,1.0,0.38,C,7.0,8.0,18.0,95.0,B3,Regular,182.0,R82
17346,3163184,6848.87,1.0,0.15,D,8.0,2.0,38.0,80.0,B5,Regular,653.0,R82
17347,98885,5947.35,1.0,0.07,D,9.0,13.0,43.0,100.0,B1,Regular,1489.0,R52
17348,3102417,1709.72,1.0,1.0,D,10.0,7.0,56.0,50.0,B1,Regular,653.0,R82
17349,3156204,75.98,1.0,1.0,C,5.0,1.0,50.0,50.0,B2,Diesel,242.0,R82
17350,3163179,1204.0,1.0,0.49,D,7.0,13.0,42.0,100.0,B2,Regular,653.0,R82
17351,3156248,1204.0,1.0,0.29,D,6.0,14.0,22.0,95.0,B1,Diesel,653.0,R82
17352,3156108,2525.32,1.0,0.42,D,4.0,9.0,29.0,85.0,B6,Regular,1482.0,R82
17353,3156227,274.96,1.0,0.09,D,6.0,5.0,22.0,95.0,B5,Diesel,1482.0,R82
17354,98802,23.92,1.0,0.72,A,8.0,4.0,32.0,68.0,B1,Diesel,44.0,R24
17355,3078413,4141.78,1.0,0.95,C,6.0,12.0,77.0,50.0,B1,Regular,242.0,R82
17356,3078284,1204.0,1.0,1.0,C,7.0,4.0,55.0,62.0,B4,Regular,132.0,R82
17357,3156051,336.42,1.0,0.75,C,6.0,1.0,33.0,54.0,B12,Regular,140.0,R82
17358,3078371,1398.21,2.0,1.0,C,9.0,8.0,35.0,64.0,B1,Regular,140.0,R82
17359,99135,1128.12,1.0,0.21,D,6.0,9.0,57.0,80.0,B1,Diesel,1054.0,R24
17360,3163158,1204.0,1.0,0.58,D,7.0,11.0,48.0,100.0,B2,Regular,1482.0,R82
17361,3118189,1053.88,1.0,0.0082191780821917,C,6.0,9.0,21.0,100.0,B1,Diesel,109.0,R25
17362,3178613,1204.0,2.0,1.0,C,9.0,9.0,44.0,73.0,B10,Diesel,122.0,R53
17363,3195431,806.4,1.0,0.97,C,8.0,9.0,51.0,50.0,B13,Diesel,323.0,R25
17364,3182062,1204.0,1.0,0.82,C,6.0,17.0,58.0,50.0,B1,Diesel,251.0,R25
17365,3118098,931.55,1.0,0.83,D,7.0,11.0,30.0,57.0,B11,Diesel,1889.0,R25
17366,3118342,1204.0,1.0,0.3,D,4.0,19.0,19.0,100.0,B2,Regular,1219.0,R25
17367,3111594,8750.2,1.0,0.38,D,5.0,2.0,74.0,50.0,B1,Diesel,1284.0,R25
17368,3177599,1204.0,1.0,0.66,D,6.0,5.0,59.0,50.0,B2,Diesel,1284.0,R25
17369,99125,1128.12,1.0,0.72,D,7.0,12.0,52.0,90.0,B12,Diesel,1054.0,R24
17370,3178613,1204.0,2.0,1.0,C,9.0,9.0,44.0,73.0,B10,Diesel,122.0,R53
17371,3062463,1204.0,1.0,1.0,D,7.0,6.0,47.0,50.0,B10,Diesel,1219.0,R25
17372,3111551,1204.0,1.0,1.0,B,4.0,4.0,57.0,90.0,B1,Regular,67.0,R25
17373,3118222,1204.0,1.0,0.61,A,5.0,12.0,47.0,50.0,B2,Regular,19.0,R25
17374,3118322,407.42,1.0,0.93,B,6.0,2.0,32.0,63.0,B1,Diesel,89.0,R25
17375,3111599,760.32,1.0,0.66,D,7.0,2.0,44.0,50.0,B3,Diesel,1284.0,R25
17376,3118149,1204.0,1.0,1.0,B,6.0,1.0,75.0,62.0,B12,Regular,93.0,R25
17377,148066,1128.12,1.0,0.1,E,6.0,8.0,56.0,50.0,B6,Diesel,2054.0,R93
17378,99234,1942.19,1.0,0.02,D,8.0,15.0,21.0,95.0,B5,Regular,1054.0,R24
17379,3118344,3204.0,1.0,0.71,C,6.0,5.0,50.0,50.0,B6,Diesel,448.0,R25
17380,3111574,190.63,1.0,1.0,C,5.0,6.0,37.0,51.0,B2,Diesel,159.0,R53
17381,3118355,985.4,1.0,0.15,D,6.0,4.0,28.0,64.0,B2,Diesel,1284.0,R25
17382,3111635,1597.19,1.0,1.0,D,7.0,4.0,45.0,51.0,B1,Regular,1284.0,R25
17383,3118350,4349.47,1.0,0.64,D,7.0,3.0,51.0,53.0,B2,Diesel,1068.0,R25
17384,3158627,1232.21,1.0,0.24,C,5.0,6.0,47.0,50.0,B1,Regular,251.0,R25
17385,3050734,134.17,1.0,1.0,B,4.0,3.0,54.0,63.0,B1,Regular,85.0,R25
17386,98824,3369.1,2.0,0.46,D,6.0,13.0,63.0,85.0,B2,Diesel,1054.0,R24
17387,3180846,1204.0,1.0,1.0,D,4.0,19.0,82.0,58.0,B1,Regular,1182.0,R82
17388,3189229,879.77,1.0,0.73,C,6.0,9.0,70.0,62.0,B1,Regular,378.0,R82
17389,3049527,1204.0,1.0,0.32,C,6.0,3.0,66.0,77.0,B2,Diesel,398.0,R82
17390,3189141,1204.0,1.0,1.0,C,6.0,3.0,57.0,53.0,B2,Regular,481.0,R82
17391,3185006,1204.0,1.0,0.91,C,5.0,10.0,43.0,58.0,B5,Diesel,251.0,R82
17392,3197047,698.21,1.0,1.0,D,4.0,4.0,49.0,148.0,B1,Regular,731.0,R82
17393,3177900,254.06,1.0,1.0,C,4.0,4.0,66.0,50.0,B2,Regular,302.0,R82
17394,3192808,742.31,1.0,0.87,E,5.0,23.0,45.0,50.0,B3,Diesel,2105.0,R82
17395,3071175,1331.03,1.0,0.31,E,7.0,7.0,51.0,64.0,B3,Regular,3457.0,R82
17396,3188016,1204.0,1.0,1.0,C,5.0,4.0,62.0,62.0,B3,Diesel,481.0,R82
17397,3210017,602.0,2.0,0.83,D,12.0,3.0,60.0,50.0,B12,Diesel,856.0,R82
17398,3150655,1204.0,1.0,0.11,C,8.0,13.0,20.0,100.0,B6,Regular,481.0,R82
17399,3096645,2014.8,1.0,0.46,E,5.0,4.0,62.0,50.0,B6,Regular,8455.0,R82
17400,3150556,146.97,1.0,0.94,D,6.0,1.0,66.0,50.0,B2,Diesel,593.0,R82
17401,3177813,4513.77,1.0,1.0,D,5.0,3.0,62.0,50.0,B1,Regular,884.0,R82
17402,3182210,1204.0,1.0,1.0,C,6.0,11.0,76.0,50.0,B2,Diesel,481.0,R82
17403,3050905,1204.0,1.0,1.0,C,5.0,7.0,48.0,50.0,B2,Diesel,244.0,R82
17404,3190674,1891.24,1.0,0.99,B,6.0,7.0,47.0,83.0,B1,Diesel,99.0,R82
17405,3150629,3600.34,1.0,0.94,D,5.0,2.0,75.0,50.0,B2,Regular,1182.0,R82
17406,3124775,1233.05,1.0,0.47,C,6.0,8.0,53.0,50.0,B13,Diesel,481.0,R82
17407,3049451,1204.0,1.0,1.0,C,8.0,5.0,69.0,50.0,B5,Regular,458.0,R93
17408,98934,53.18,1.0,0.51,C,6.0,15.0,44.0,50.0,B13,Regular,399.0,R24
17409,3049518,2204.0,1.0,1.0,D,7.0,3.0,57.0,50.0,B2,Regular,1182.0,R82
17410,3177946,1204.0,1.0,1.0,D,6.0,12.0,54.0,50.0,B1,Diesel,1182.0,R82
17411,99248,1128.12,1.0,0.16,D,7.0,14.0,25.0,95.0,B1,Diesel,1054.0,R24
17412,3124925,1204.0,1.0,1.0,C,6.0,1.0,61.0,91.0,B1,Diesel,378.0,R82
17413,3071380,1704.0,1.0,0.25,E,7.0,5.0,50.0,50.0,B13,Regular,5433.0,R93
17414,3109279,1204.0,1.0,1.0,E,7.0,8.0,70.0,50.0,B2,Regular,8455.0,R82
17415,3210017,1204.0,2.0,0.83,D,12.0,3.0,60.0,50.0,B12,Diesel,856.0,R82
17416,3192975,1204.0,1.0,1.0,C,8.0,12.0,64.0,73.0,B2,Regular,306.0,R82
17417,3182351,1277.11,1.0,0.46,D,5.0,11.0,52.0,50.0,B5,Diesel,581.0,R82
17418,3185084,1204.0,1.0,1.0,E,5.0,13.0,56.0,50.0,B1,Regular,4172.0,R82
17419,99294,1191.09,1.0,0.41,C,5.0,2.0,40.0,50.0,B11,Diesel,376.0,R24
17420,3178304,80.46,2.0,1.0,C,6.0,5.0,61.0,50.0,B2,Diesel,135.0,R82
17421,3109251,1204.0,1.0,1.0,D,6.0,14.0,65.0,50.0,B2,Diesel,1182.0,R82
17422,3150554,1204.0,1.0,1.0,A,5.0,17.0,49.0,50.0,B2,Diesel,32.0,R82
17423,3186904,848.03,1.0,0.75,C,9.0,14.0,52.0,50.0,B1,Regular,135.0,R82
17424,98844,1128.12,1.0,0.57,D,5.0,11.0,44.0,125.0,B6,Regular,1054.0,R24
17425,3124971,1204.0,1.0,0.67,C,5.0,2.0,62.0,50.0,B2,Regular,202.0,R82
17426,3178304,1204.0,2.0,1.0,C,6.0,5.0,61.0,50.0,B2,Diesel,135.0,R82
17427,99342,78.04,1.0,0.25,D,6.0,14.0,23.0,100.0,B1,Regular,1054.0,R24
17428,3125071,2903.3,1.0,0.94,E,5.0,1.0,38.0,76.0,B1,Regular,9307.0,R82
17429,3124997,1204.0,1.0,0.54,B,5.0,9.0,48.0,50.0,B2,Diesel,70.0,R82
17430,3070971,276.01,1.0,1.0,C,7.0,8.0,61.0,50.0,B1,Diesel,481.0,R82
17431,3176537,620.74,1.0,1.0,C,6.0,6.0,63.0,72.0,B2,Diesel,240.0,R82
17432,99059,2537.18,1.0,0.72,D,7.0,12.0,62.0,50.0,B1,Regular,1054.0,R24
17433,3109295,157.61,1.0,1.0,E,6.0,2.0,27.0,57.0,B1,Diesel,2105.0,R82
17434,3124843,1204.0,1.0,0.83,C,6.0,1.0,78.0,50.0,B1,Regular,240.0,R82
17435,99187,875.18,1.0,0.13,D,6.0,3.0,53.0,50.0,B4,Regular,1054.0,R24
17436,3125007,3204.0,1.0,0.53,D,8.0,14.0,40.0,63.0,B13,Regular,1210.0,R82
17437,3197618,1204.0,1.0,1.0,C,7.0,2.0,61.0,62.0,B2,Diesel,135.0,R82
17438,3135108,602.0,1.0,0.83,D,6.0,3.0,51.0,62.0,B1,Diesel,653.0,R82
17439,99095,3778.38,1.0,0.91,B,5.0,4.0,37.0,77.0,B3,Diesel,73.0,R24
17440,3207217,1204.0,1.0,1.0,E,7.0,12.0,48.0,50.0,B5,Regular,8455.0,R82
17441,3071100,1204.0,1.0,1.0,D,6.0,9.0,50.0,62.0,B2,Diesel,600.0,R82
17442,3116166,1768.47,1.0,0.52,C,11.0,3.0,52.0,50.0,B13,Diesel,398.0,R82
17443,3135309,2882.65,1.0,0.32,A,11.0,1.0,43.0,50.0,B10,Diesel,8.0,R82
17444,3135303,76.01,1.0,0.28,D,11.0,1.0,50.0,50.0,B3,Diesel,600.0,R82
17445,3116021,80.99,1.0,0.19,D,6.0,4.0,34.0,50.0,B6,Diesel,884.0,R82
17446,3152889,1204.0,1.0,1.0,E,6.0,13.0,67.0,62.0,B1,Regular,3859.0,R82
17447,3096593,2246.49,1.0,1.0,D,7.0,7.0,38.0,51.0,B1,Diesel,1326.0,R93
17448,3208265,2085.03,1.0,1.0,E,14.0,8.0,61.0,50.0,B10,Diesel,8455.0,R82
17449,3135274,1204.0,1.0,0.25,E,14.0,2.0,47.0,61.0,B3,Regular,3859.0,R82
17450,3135386,605.31,1.0,0.44,C,10.0,5.0,52.0,83.0,B3,Diesel,322.0,R82
17451,3152880,1204.0,1.0,0.26,E,7.0,1.0,37.0,50.0,B1,Diesel,3859.0,R82
17452,3135363,749.84,1.0,0.43,C,10.0,3.0,50.0,50.0,B3,Diesel,136.0,R82
17453,99299,63.45,1.0,0.5,C,7.0,0.0,52.0,50.0,B5,Regular,128.0,R24
17454,3152826,12.47,1.0,0.41,C,5.0,3.0,35.0,75.0,B2,Diesel,306.0,R82
17455,3170161,54.59,1.0,0.7,E,7.0,8.0,39.0,57.0,B4,Regular,8455.0,R82
17456,3152878,1204.0,1.0,0.7,E,6.0,17.0,46.0,106.0,B1,Regular,8455.0,R82
17457,3152906,1204.0,1.0,0.36,F,6.0,4.0,24.0,80.0,B2,Regular,27000.0,R11
17458,3170165,1134.08,1.0,0.18,C,8.0,0.0,30.0,51.0,B12,Diesel,188.0,R11
17459,99280,408.89,1.0,0.54,D,7.0,5.0,50.0,57.0,B11,Diesel,1054.0,R24
17460,3200683,366.21,2.0,1.0,C,7.0,3.0,45.0,50.0,B6,Diesel,458.0,R93
17461,3205073,1204.0,1.0,1.0,C,7.0,5.0,62.0,50.0,B5,Regular,154.0,R93
17462,3152714,855.35,2.0,0.51,E,11.0,9.0,33.0,95.0,B1,Regular,8455.0,R82
17463,3115965,845.06,1.0,1.0,D,10.0,4.0,38.0,50.0,B3,Diesel,542.0,R82
17464,3135104,1204.0,1.0,1.0,E,4.0,11.0,46.0,50.0,B1,Regular,8455.0,R82
17465,41311,1128.12,1.0,0.96,C,6.0,7.0,31.0,80.0,B3,Diesel,155.0,R25
17466,3090042,495.58,1.0,1.0,D,6.0,5.0,49.0,50.0,B1,Diesel,1182.0,R82
17467,3152714,2240.53,2.0,0.51,E,11.0,9.0,33.0,95.0,B1,Regular,8455.0,R82
17468,3116118,76.01,1.0,0.99,E,14.0,8.0,31.0,76.0,B11,Regular,8455.0,R82
17469,176163,1128.12,1.0,0.27,D,8.0,14.0,50.0,65.0,B10,Diesel,1054.0,R24
17470,3070965,309.18,1.0,1.0,E,7.0,3.0,45.0,50.0,B1,Regular,8455.0,R82
17471,3152722,650.0,1.0,1.0,E,11.0,1.0,52.0,51.0,B14,Diesel,9307.0,R82
17472,3170193,1204.0,1.0,0.1,C,5.0,2.0,33.0,68.0,B5,Regular,209.0,R82
17473,3170199,1204.0,1.0,0.52,D,6.0,0.0,49.0,50.0,B11,Diesel,1286.0,R91
17474,3170168,4173.36,1.0,0.63,E,7.0,0.0,39.0,50.0,B11,Diesel,8455.0,R82
17475,3152942,2415.95,1.0,1.0,E,7.0,1.0,65.0,52.0,B1,Regular,8455.0,R82
17476,177728,1359.65,1.0,0.24,D,7.0,13.0,18.0,90.0,B2,Regular,1054.0,R24
17477,3152806,1204.0,1.0,0.64,D,9.0,12.0,22.0,85.0,B1,Regular,1426.0,R82
17478,3152981,1204.0,1.0,0.61,D,9.0,0.0,82.0,50.0,B2,Regular,593.0,R82
17479,3135126,602.0,1.0,1.0,E,8.0,5.0,66.0,75.0,B11,Diesel,4172.0,R82
